SK_ID_CURR,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_EMPLOYED,AMT_CREDIT,CNT_CHILDREN,CNT_FAM_MEMBERS,OCCUPATION_TYPE,NAME_EDUCATION_TYPE,CODE_GENDER,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_ANNUITY,AMT_INCOME_TOTAL,ORGANIZATION_TYPE,TARGET
65512,0.5418481726950277,0.7544669432172654,0.501075160239048,-19907,-3431,-12705,675000.0,0,1.0,Laborers,Secondary / secondary special,F,0.0,1.0,19071.0,112500.0,Transport: type 4,1
78446,0.0710594735629339,0.4143997229038437,,-10967,-1118,-2613,301464.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,1.0,8419.5,135000.0,Business Entity Type 3,1
212675,,0.0384962208797446,0.0564751797291575,-21789,-4959,365243,1525405.5,0,2.0,,Lower secondary,M,0.0,4.0,44730.0,180000.0,XNA,1
15168,0.8988378838310015,0.5579409880176804,,-23045,-4238,365243,900000.0,0,2.0,,Higher education,F,,,45000.0,157500.0,XNA,0
27810,0.8011543809969591,0.730032155431742,0.633031641417419,-22482,-4335,365243,327024.0,0,2.0,,Secondary / secondary special,F,0.0,3.0,11875.5,112500.0,XNA,0
23359,0.3620275244652954,0.1274002902476164,0.4812493411434029,-16932,-383,-1299,483237.0,0,2.0,Security staff,Secondary / secondary special,M,0.0,0.0,47205.0,315000.0,Industry: type 9,0
77520,0.156336173124231,0.4261578210718594,0.622922000268356,-10011,-2629,-1783,592560.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,2.0,31153.5,247500.0,Transport: type 4,0
81919,,0.423635670729988,,-10618,-3021,-3308,247275.0,2,4.0,Core staff,Secondary / secondary special,F,0.0,1.0,21352.5,45000.0,Postal,1
188811,0.92286432235347,0.4848686714081629,0.7091891096653581,-23429,-4094,365243,355536.0,0,1.0,,Secondary / secondary special,F,0.0,2.0,15790.5,72000.0,XNA,0
125028,0.1146481827694388,0.6447926680572826,0.3996756156233169,-10370,-3049,-3164,308133.0,0,2.0,Drivers,Higher education,M,0.0,5.0,15862.5,135000.0,Self-employed,0
85226,,0.4331991005171441,,-8162,-834,-650,180000.0,0,1.0,Sales staff,Secondary / secondary special,F,,,9000.0,90000.0,Business Entity Type 3,1
129444,,0.0236470295041183,,-11247,-641,-230,586377.0,0,2.0,Laborers,Secondary / secondary special,M,,,47011.5,157500.0,Construction,1
4178,0.4235335602678452,0.5303985540809941,0.5370699579791587,-15767,-3576,-5400,238500.0,0,2.0,Medicine staff,Secondary / secondary special,F,0.0,1.0,18972.0,112500.0,Other,0
96831,,0.2666993566539498,,-9308,-590,-336,545040.0,0,2.0,Sales staff,Secondary / secondary special,F,,,25537.5,81000.0,Trade: type 7,1
215670,,0.4820399280702852,,-18295,-1836,-336,454500.0,0,2.0,Laborers,Secondary / secondary special,M,,,27936.0,180000.0,Business Entity Type 3,1
31730,,0.7748949166160766,0.8277026681625442,-13616,-4766,-3467,675000.0,1,3.0,Drivers,Secondary / secondary special,M,0.0,2.0,41296.5,315000.0,Business Entity Type 3,1
112911,,0.6547696615906118,0.4722533429586386,-24109,-5044,365243,538704.0,0,2.0,,Secondary / secondary special,M,0.0,4.0,23728.5,252000.0,XNA,1
191218,,0.3035020853755264,,-21699,-434,365243,1051632.0,0,2.0,,Secondary / secondary special,F,,,44554.5,180000.0,XNA,1
202025,,0.6047479928325242,0.6212263380626669,-24060,-3841,365243,284400.0,0,1.0,,Secondary / secondary special,F,0.0,2.0,16011.0,112500.0,XNA,0
25289,0.7133480781600278,0.122058175161593,0.1131963530622281,-20910,-3618,-616,358074.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,4.0,18409.5,225000.0,Transport: type 4,0
130472,0.3272114758366367,0.4447017559248959,0.7726311345553628,-11485,-1049,-2140,957033.0,0,2.0,High skill tech staff,Secondary / secondary special,M,0.0,1.0,51120.0,180000.0,Business Entity Type 3,0
150747,,0.5026861034296287,0.4722533429586386,-21619,-4859,-1422,225000.0,0,2.0,,Secondary / secondary special,M,1.0,1.0,8613.0,90000.0,Transport: type 2,0
234840,,0.6094059934141054,,-17395,-938,-3243,696528.0,1,3.0,Drivers,Secondary / secondary special,M,0.0,2.0,50814.0,180000.0,Construction,1
271802,0.6220439123902177,0.5295978133337718,0.4938628816996244,-14813,-4586,-2161,113760.0,1,2.0,Core staff,Secondary / secondary special,F,0.0,4.0,6021.0,94500.0,Other,1
156817,0.3173711556114686,0.5074035190274826,0.6610235391308081,-8722,-1236,-1078,285723.0,0,1.0,Sales staff,Higher education,M,0.0,2.0,21492.0,193500.0,Business Entity Type 1,0
223240,,0.4306504674275795,0.3979463219016906,-17103,-665,-1038,364896.0,1,2.0,,Secondary / secondary special,M,0.0,5.0,19926.0,180000.0,Telecom,1
254743,0.4842361470982876,0.0459550076448928,0.1342654235549427,-13827,-2703,-2339,592560.0,1,3.0,,Secondary / secondary special,F,3.0,7.0,31153.5,243000.0,Business Entity Type 3,1
97920,,0.6227082733555896,,-9308,-1891,-790,296280.0,1,3.0,Sales staff,Incomplete higher,F,,,14382.0,90000.0,Self-employed,1
136607,,0.2508359551657668,0.2735646775174348,-15708,-1566,-1710,1078200.0,0,2.0,Drivers,Secondary / secondary special,M,0.0,0.0,34911.0,315000.0,Business Entity Type 3,1
255991,,0.0625447551901638,0.3139166772114369,-10231,-2917,-747,450000.0,0,2.0,Drivers,Secondary / secondary special,M,0.0,0.0,17271.0,202500.0,Business Entity Type 3,0
302035,0.2476070201382718,0.1764279319203294,,-11253,-3942,-204,225000.0,2,4.0,Drivers,Higher education,M,,,11250.0,135000.0,Industry: type 3,1
48355,,0.4486688115163965,0.237916079507114,-13429,-4247,-5314,540000.0,2,4.0,Laborers,Secondary / secondary special,F,1.0,0.0,25150.5,90000.0,Housing,0
162777,,0.4771334205969894,0.7583930617144343,-10974,-3615,-2579,675000.0,0,2.0,,Secondary / secondary special,M,0.0,0.0,33750.0,247500.0,Business Entity Type 3,0
301262,0.2262390380976573,0.672630583556265,0.2353105173615833,-12357,-3950,-539,545040.0,3,5.0,Drivers,Secondary / secondary special,M,0.0,3.0,35487.0,135000.0,Self-employed,1
102159,0.1452661690573006,0.6196671545404944,0.3062022983135042,-13390,-4284,-1448,284400.0,3,5.0,Core staff,Secondary / secondary special,F,0.0,2.0,22468.5,135000.0,Kindergarten,1
114298,,0.2035724632193326,0.4974688893052743,-12033,-4025,-1372,970380.0,2,4.0,,Secondary / secondary special,M,0.0,0.0,28503.0,135000.0,Business Entity Type 3,0
78773,,0.3442507292017128,0.1253078784282391,-19267,-2808,-6717,835380.0,0,2.0,Managers,Secondary / secondary special,F,0.0,1.0,40320.0,270000.0,Self-employed,1
231861,0.252466901569926,0.0292784129939801,0.2044226253763287,-17935,-1456,-152,1800000.0,0,2.0,Drivers,Secondary / secondary special,M,1.0,1.0,62568.0,157500.0,Emergency,1
184987,,0.5243049313191899,0.2405414172860865,-15176,-4157,-1343,526491.0,0,1.0,,Secondary / secondary special,F,0.0,1.0,22261.5,112500.0,Business Entity Type 3,1
192270,0.6173420867642914,0.1856667961202275,0.6313545365850379,-13395,-3820,-1038,1078200.0,1,3.0,Drivers,Secondary / secondary special,M,0.0,0.0,31653.0,135000.0,Self-employed,1
193092,,0.5641126348339954,0.237916079507114,-8939,-1550,-999,297130.5,1,3.0,Waiters/barmen staff,Secondary / secondary special,M,0.0,6.0,23602.5,180000.0,Self-employed,1
86161,0.6936881048683821,0.3998540018929302,0.1547436312725944,-18199,-1746,-950,450000.0,0,2.0,Cleaning staff,Secondary / secondary special,F,1.0,3.0,32877.0,112500.0,Construction,1
90064,,0.1586111461191271,0.4101025731788671,-9367,-341,-718,573628.5,0,1.0,Sales staff,Secondary / secondary special,M,0.0,1.0,29416.5,121500.0,Business Entity Type 2,1
22993,,0.202874909927904,0.5513812618027899,-17887,-1450,365243,270000.0,1,3.0,,Higher education,M,0.0,1.0,13500.0,180000.0,XNA,0
188637,,0.5795257449893363,0.4938628816996244,-9925,-1880,-881,679500.0,1,3.0,Cooking staff,Secondary / secondary special,F,0.0,1.0,22585.5,76500.0,Kindergarten,0
229452,0.4332607444956231,0.3454858866640793,0.4812493411434029,-10846,-3432,-1044,1530000.0,1,3.0,Laborers,Secondary / secondary special,M,2.0,7.0,42205.5,270000.0,Industry: type 11,1
298564,0.1433874630646343,0.4388668335242824,0.1841161559307151,-10814,-3038,-2421,807984.0,1,2.0,,Higher education,M,0.0,0.0,33966.0,225000.0,Business Entity Type 3,1
87476,,0.5334856232940873,0.3606125659189888,-16411,-4253,-212,414792.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,4.0,18400.5,225000.0,Construction,1
73630,,0.6462037846991762,,-7729,-337,-327,742936.5,0,1.0,High skill tech staff,Incomplete higher,M,,,25564.5,90000.0,Business Entity Type 3,0
221611,,0.6691736179408864,0.1428725230413196,-17910,-1436,-4251,1054935.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,0.0,41967.0,166500.0,Self-employed,0
249000,,0.0804475484523507,0.3062022983135042,-11397,-970,-2401,284400.0,1,3.0,Sales staff,Higher education,F,0.0,0.0,15138.0,157500.0,Trade: type 7,1
132836,,0.2705098787867445,0.4668640059537032,-17299,-797,-837,647046.0,0,2.0,Security staff,Secondary / secondary special,F,0.0,3.0,23899.5,94500.0,Kindergarten,1
254871,,0.578299679754567,0.4206109640437848,-15005,-4863,-498,521280.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,0.0,35392.5,225000.0,Services,1
118667,,0.755195373715637,0.0311859799416559,-17843,-1392,-2574,675000.0,0,1.0,Managers,Higher education,M,2.0,1.0,21775.5,675000.0,Mobile,1
116728,,0.5661923970419408,0.8117227926101218,-14358,-5134,-1877,269550.0,0,2.0,Medicine staff,Secondary / secondary special,F,0.0,3.0,20281.5,90000.0,Other,0
192524,0.1039777080921934,0.61854815815308,,-9056,-634,-268,640080.0,0,1.0,Sales staff,Secondary / secondary special,F,,,31261.5,135000.0,Business Entity Type 3,1
29562,,0.6949086032289167,0.8193176922872417,-16016,-4931,-4725,495351.0,2,4.0,Laborers,Secondary / secondary special,M,0.0,1.0,30433.5,112500.0,Self-employed,1
230774,,0.4498862038275753,0.6413682574954046,-11456,-4097,-3093,755190.0,1,3.0,Laborers,Secondary / secondary special,M,0.0,0.0,32125.5,171000.0,Self-employed,0
27531,,0.6094424288385767,0.7209441499436497,-15803,-2835,-7809,239850.0,0,2.0,Cooking staff,Secondary / secondary special,F,0.0,0.0,23719.5,81000.0,Restaurant,1
6,0.288955785430142,0.6234991405692099,0.2970866116472028,-19750,-1140,-4072,364896.0,0,2.0,Accountants,Incomplete higher,F,0.0,1.0,16200.0,189000.0,Business Entity Type 2,0
69006,,0.597312606854432,,-9906,-2563,-1316,414000.0,2,4.0,Sales staff,Higher education,F,,,22590.0,135000.0,Self-employed,1
260520,,0.5971863648451494,,-13604,-4209,-3092,247500.0,0,1.0,Laborers,Secondary / secondary special,M,,,13554.0,180000.0,Construction,1
305895,0.2483422152479819,0.2622583692422573,0.3457848024695955,-10132,-1151,-872,227520.0,2,4.0,Accountants,Higher education,F,0.0,0.0,10737.0,54000.0,Other,1
271761,0.6352579864373846,0.7100388014930589,0.633031641417419,-18812,-2356,-4686,795294.0,0,2.0,Managers,Higher education,F,0.0,0.0,73723.5,202500.0,Medicine,0
42591,,0.1478417820939769,0.221335206354466,-9389,-2035,-1327,521451.0,0,1.0,Laborers,Secondary / secondary special,F,1.0,2.0,35406.0,157500.0,Business Entity Type 3,1
261307,,0.61500762770394,0.1131963530622281,-10212,-2419,-2253,314100.0,0,1.0,Laborers,Secondary / secondary special,M,0.0,3.0,21375.0,180000.0,Transport: type 2,1
290354,,0.7151309239511124,,-18619,-2151,-576,139230.0,0,2.0,Cleaning staff,Secondary / secondary special,F,,,10030.5,58500.0,Industry: type 11,0
101393,0.4172078626711098,0.6427767207563795,0.7076993447402619,-12925,-4920,-1983,254700.0,0,1.0,Private service staff,Higher education,F,0.0,2.0,26226.0,180000.0,Services,0
276920,,0.1011750666178,0.8106180215523969,-10850,-1385,-666,545040.0,1,3.0,Sales staff,Secondary / secondary special,F,0.0,0.0,36553.5,123750.0,Self-employed,1
297302,0.4365258614838661,0.6957933882307554,0.3031463744186309,-14472,-4381,-6386,675000.0,1,2.0,Laborers,Secondary / secondary special,F,0.0,0.0,34596.0,261000.0,Business Entity Type 2,1
286093,0.424297742551711,0.42866239631127,0.3910549766342248,-9135,-1325,-266,180000.0,0,1.0,Core staff,Secondary / secondary special,F,0.0,1.0,21492.0,157500.0,Bank,0
129619,,0.2650475600360688,0.8245949709919925,-23946,-4827,365243,254700.0,0,2.0,,Lower secondary,F,0.0,0.0,25321.5,76500.0,XNA,0
77346,,0.1371137942160123,0.7121551551910698,-12687,-4097,-3771,544491.0,0,2.0,,Secondary / secondary special,M,0.0,2.0,17694.0,315000.0,Other,1
111417,0.7264893741212013,0.6687813753221784,0.5832379256761245,-19206,-2721,-1165,675000.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,2.0,36747.0,112500.0,Self-employed,1
253923,,0.5375324569044386,0.3672910183026313,-20417,-2176,365243,382500.0,0,2.0,,Secondary / secondary special,F,0.0,2.0,19125.0,135000.0,XNA,1
106764,,0.3295819144421519,0.2512394458905693,-19463,-1316,-546,314100.0,0,1.0,Laborers,Higher education,F,0.0,3.0,19111.5,112500.0,Business Entity Type 3,1
220600,,0.7255658011819083,,-20142,-3690,-504,225000.0,0,1.0,High skill tech staff,Secondary / secondary special,F,0.0,0.0,13045.5,108000.0,Self-employed,0
219748,0.2950906347432669,0.3644943003285077,0.5585066276769286,-13722,-4155,-2232,343800.0,2,4.0,Laborers,Secondary / secondary special,M,0.0,1.0,16155.0,157500.0,Industry: type 11,0
127872,0.7320582077422324,0.3518273662197442,0.5937175866150576,-15330,-5031,-935,597024.0,2,4.0,,Secondary / secondary special,F,1.0,4.0,43573.5,225000.0,Business Entity Type 3,1
156395,,0.6901265354930579,0.4650692149562261,-17848,-1396,-551,270000.0,0,2.0,Core staff,Secondary / secondary special,F,0.0,2.0,10309.5,90000.0,Self-employed,0
294346,,0.6266815774509935,0.8658959152750668,-22353,-4437,-7816,545040.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,1.0,25407.0,117000.0,Business Entity Type 2,1
172293,,0.5399180230201399,0.6397075677637197,-12341,-4380,-205,545040.0,1,3.0,Drivers,Secondary / secondary special,M,1.0,4.0,26640.0,90000.0,Business Entity Type 3,0
30041,,0.7190658198309459,0.7517237147741489,-19584,-3141,-1511,81504.0,0,1.0,Laborers,Secondary / secondary special,F,3.0,1.0,8068.5,63000.0,Electricity,0
173506,,0.7055660032225242,,-23029,-4655,365243,953460.0,0,2.0,,Higher education,F,,,66487.5,171000.0,XNA,0
145629,0.6064962950120197,0.5016747473229507,0.3589512285783967,-20592,-2781,-123,202500.0,0,1.0,,Secondary / secondary special,F,0.0,2.0,10125.0,81000.0,School,0
65455,,0.5489969954514825,0.2353105173615833,-11502,-3494,-1656,810000.0,2,4.0,,Secondary / secondary special,M,1.0,0.0,31653.0,180000.0,Other,1
22233,,0.5787262475312671,0.0005272652387098,-21026,-923,365243,781920.0,0,2.0,,Secondary / secondary special,F,0.0,0.0,23836.5,157500.0,XNA,1
197010,,0.4270136667455599,0.3807996826489149,-13899,-4618,-944,576837.0,1,3.0,Laborers,Secondary / secondary special,F,0.0,3.0,21190.5,81000.0,Cleaning,0
301794,0.039917087045423,0.0918716300037305,0.5549467685334323,-9876,-2546,-2030,417024.0,2,4.0,Medicine staff,Secondary / secondary special,F,1.0,5.0,22752.0,90000.0,Medicine,0
246607,0.2503507896461406,0.4338972435182714,,-8163,-848,-615,180000.0,0,2.0,Sales staff,Secondary / secondary special,F,,,9000.0,157500.0,Business Entity Type 3,1
3873,,0.0011409092778865,0.4884551844437485,-21690,-3968,-146,497520.0,0,2.0,Drivers,Secondary / secondary special,M,0.0,0.0,59175.0,270000.0,Self-employed,1
138153,0.8670525574778759,0.6790976930554045,,-21329,-4349,365243,1350000.0,0,2.0,,Secondary / secondary special,F,,,37255.5,135000.0,XNA,0
44898,0.3961978471882139,0.1855940693735654,0.7352209993926424,-13512,-4312,-1127,1312110.0,2,4.0,Managers,Secondary / secondary special,F,0.0,2.0,55723.5,180000.0,Postal,0
73174,,0.7103223566632981,0.5971924268337128,-18039,-1574,-1684,1350000.0,0,2.0,Core staff,Higher education,M,0.0,2.0,51552.0,225000.0,Business Entity Type 2,0
73071,,0.2084403480369313,0.0409020476887403,-21117,-4420,-700,269550.0,0,2.0,Core staff,Higher education,M,2.0,2.0,18364.5,171000.0,School,1
157268,,0.2858978721410488,0.2458512138252296,-8580,-1200,-207,545040.0,0,2.0,,Incomplete higher,F,1.0,2.0,26509.5,112500.0,Restaurant,1
46762,,0.5997769790693952,,-17320,-854,-5594,225000.0,0,2.0,High skill tech staff,Higher education,F,,,11875.5,112500.0,Electricity,0
112663,0.7024590020083427,0.4732942030553987,0.4436153084085652,-15816,-609,365243,341280.0,0,2.0,,Higher education,M,0.0,0.0,21937.5,202500.0,XNA,0
59376,0.7556417169965846,0.5817461445670205,,-12861,-3888,-1636,536917.5,1,3.0,Managers,Higher education,F,,,22702.5,333000.0,Industry: type 3,1
300905,,0.4480306017295744,0.4525335592581747,-18598,-2138,-976,1078200.0,0,2.0,,Secondary / secondary special,M,0.0,9.0,34911.0,247500.0,Government,1
166612,0.1929691403916116,0.628531689899611,0.3392876999089139,-14121,-1027,-2798,675000.0,1,3.0,Sales staff,Secondary / secondary special,F,0.0,4.0,21906.0,135000.0,Self-employed,1
68217,0.5347236825409437,0.6339222708158292,0.5136937663039473,-16813,-372,-857,1099350.0,0,2.0,Laborers,Secondary / secondary special,F,1.0,1.0,32274.0,247500.0,Business Entity Type 2,1
260758,,0.5886360509110911,,-15947,-4563,-2039,1006920.0,0,2.0,,Secondary / secondary special,M,,,51543.0,247500.0,Business Entity Type 3,1
140916,0.6336240515072373,0.3057208365759468,0.5867400085415683,-17876,-1265,-578,165024.0,1,2.0,,Secondary / secondary special,F,0.0,5.0,8154.0,112500.0,Self-employed,1
46307,,0.2750690246825842,0.4188542886233217,-22425,-5116,365243,599472.0,0,2.0,,Higher education,M,0.0,0.0,18306.0,180000.0,XNA,1
116645,0.2369069636907733,0.6774179397416621,0.4014074137749511,-12487,-5100,-535,646920.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,2.0,20997.0,99000.0,Trade: type 3,0
95123,0.1705817439190244,0.2559741568043085,0.0318464043509533,-14353,-4690,-5076,316125.0,2,3.0,,Secondary / secondary special,F,0.0,4.0,15502.5,112500.0,Business Entity Type 3,1
46046,,0.1305073407657138,,-10485,-1807,-1065,640080.0,0,2.0,,Secondary / secondary special,F,0.0,2.0,29970.0,135000.0,Self-employed,1
209448,,0.3768278552034466,0.4938628816996244,-19032,-2584,-2379,888840.0,0,2.0,High skill tech staff,Higher education,F,0.0,1.0,29506.5,360000.0,Kindergarten,0
95488,0.1582200933945909,0.587179127270098,0.7862666146611379,-15690,-3203,-1463,942300.0,1,3.0,Cleaning staff,Secondary / secondary special,F,0.0,0.0,30528.0,157500.0,Self-employed,0
22212,0.1978021785917058,0.5419543640523271,0.7407990879702335,-9878,-2559,-2303,260568.0,0,2.0,,Secondary / secondary special,M,0.0,2.0,27504.0,225000.0,Transport: type 2,0
270452,,0.1274586458314604,0.3523399726917038,-11662,-4072,-2501,450000.0,0,1.0,Laborers,Higher education,F,1.0,2.0,21109.5,180000.0,Postal,1
27533,0.6504409759384291,0.4135986439595682,0.3312508645909018,-21106,-4319,365243,675000.0,0,1.0,,Secondary / secondary special,F,1.0,3.0,19867.5,135000.0,XNA,1
74536,0.4961444490946709,0.6907341418058938,,-11436,-2334,-2852,193500.0,0,1.0,Sales staff,Secondary / secondary special,F,,,21883.5,126000.0,Self-employed,1
52555,0.6244370977820975,0.461482068305659,0.4884551844437485,-13397,-4385,-1154,1984500.0,1,3.0,Core staff,Higher education,M,0.0,0.0,52479.0,180000.0,Construction,1
7119,0.2979246024231265,0.5012045982343784,0.2044226253763287,-12287,-3076,-742,382500.0,0,1.0,Sales staff,Secondary / secondary special,M,0.0,1.0,19125.0,126000.0,Construction,1
233895,,0.4597217935510868,,-23764,-4345,365243,263686.5,0,2.0,,Secondary / secondary special,F,,,14445.0,90000.0,XNA,1
180658,0.8227059450623972,0.5560578389927922,0.2103502286944494,-21743,-3986,-7783,1138500.0,0,2.0,Core staff,Secondary / secondary special,F,2.0,6.0,33286.5,157500.0,Government,1
88986,0.4392129125488504,0.6795788151565523,0.3031463744186309,-16029,-1916,-2373,728460.0,0,2.0,,Secondary / secondary special,M,0.0,2.0,57685.5,157500.0,Self-employed,1
205718,0.3727118046546539,0.6093435298473515,0.0795864361598616,-12908,-2218,-4834,675000.0,0,2.0,Core staff,Higher education,F,0.0,4.0,34465.5,157500.0,Government,0
115062,0.4411646268882129,0.5468953479491195,0.2188590822283744,-17095,-638,-3268,448272.0,1,2.0,Cleaning staff,Higher education,F,0.0,1.0,35545.5,315000.0,Construction,1
41980,0.4385968546241808,0.6431532165650278,0.1411151004466126,-11675,-3037,-1197,665892.0,2,4.0,Managers,Secondary / secondary special,F,0.0,6.0,21609.0,135000.0,Postal,1
287340,0.4502074867217542,0.4030803062075602,0.3539876078507373,-14489,-4336,-2000,540000.0,0,1.0,Sales staff,Secondary / secondary special,F,0.0,0.0,29295.0,180000.0,Business Entity Type 3,0
261288,0.4161830119910235,0.4622103665763821,0.7801436381572275,-16363,-4088,-968,1056447.0,0,2.0,High skill tech staff,Secondary / secondary special,M,0.0,0.0,27868.5,157500.0,Transport: type 4,0
59684,0.3843267965367589,0.6345462333729079,0.2636468134452008,-9726,-2063,-2414,675000.0,0,2.0,Cooking staff,Secondary / secondary special,F,0.0,1.0,17806.5,67500.0,Business Entity Type 3,1
28994,,0.5419000795049081,0.4776491548517548,-19912,-1363,-3085,261288.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,2.0,12838.5,180000.0,Construction,1
58315,,0.479845432233764,0.5954562029091491,-14522,-4502,-6910,450000.0,0,2.0,Laborers,Secondary / secondary special,F,1.0,1.0,21649.5,225000.0,Industry: type 9,1
275251,,0.0385099832518514,,-11271,-3958,-1220,728460.0,0,2.0,IT staff,Higher education,M,0.0,0.0,44694.0,225000.0,Self-employed,1
7152,,0.667287746308041,0.4740512892789932,-12046,-4140,-1538,720000.0,1,3.0,Laborers,Secondary / secondary special,M,1.0,1.0,34767.0,135000.0,Business Entity Type 3,1
170363,,0.5986373665246739,0.5673792367572691,-19230,-2416,-1435,1006920.0,1,3.0,Drivers,Secondary / secondary special,M,0.0,0.0,40063.5,225000.0,Construction,0
71193,,0.1787273152830637,0.1368005219117748,-14328,-4091,-811,1252278.0,0,2.0,Laborers,Secondary / secondary special,F,0.0,6.0,36747.0,292500.0,Self-employed,1
197898,0.2848001868133536,0.1276411541605114,0.3842068130556564,-9471,-2149,-1208,450000.0,1,3.0,Laborers,Secondary / secondary special,M,0.0,0.0,22977.0,90000.0,Business Entity Type 3,1
122566,0.484214070316161,0.030989475479592,,-16896,-443,-128,1130760.0,0,1.0,Drivers,Secondary / secondary special,M,0.0,3.0,33192.0,270000.0,Transport: type 3,1
57367,0.750827790045007,0.6111691005023768,0.5262949398096192,-11975,-86,-213,810000.0,0,2.0,High skill tech staff,Secondary / secondary special,F,0.0,1.0,34317.0,180000.0,Construction,0
181242,,0.2027794451513824,,-18803,-2122,-3188,562981.5,0,2.0,Drivers,Higher education,M,0.0,5.0,20349.0,112500.0,Business Entity Type 3,0
201187,,0.2703718138051063,0.4938628816996244,-11713,-4117,-852,666000.0,2,4.0,Managers,Secondary / secondary special,M,1.0,3.0,36261.0,382500.0,Business Entity Type 3,1
41636,,0.5046376779945169,0.6363761710860439,-20796,-4350,-3438,327024.0,0,1.0,Managers,Secondary / secondary special,M,0.0,0.0,15903.0,90000.0,Business Entity Type 3,1
267072,,0.5167898717773429,,-19325,-2858,-424,270000.0,0,2.0,Laborers,Secondary / secondary special,M,0.0,0.0,13500.0,135000.0,Postal,1
232142,,0.4626669942108143,0.0902209392907684,-21940,-3035,365243,1293502.5,0,2.0,,Secondary / secondary special,M,0.0,4.0,37948.5,198000.0,XNA,1
215234,,0.1761580166833666,0.2405414172860865,-13836,-4083,-644,808650.0,0,2.0,Sales staff,Secondary / secondary special,F,0.0,0.0,26217.0,112500.0,Self-employed,1
236021,0.2637505142323006,0.223881835212216,0.7850520263728172,-8833,-1517,-2230,180000.0,0,1.0,High skill tech staff,Higher education,F,0.0,1.0,8883.0,72000.0,Business Entity Type 2,0
139171,0.8151036660411349,0.6759204356396884,0.4794489811780563,-19908,-3468,-5379,943425.0,0,2.0,Managers,Secondary / secondary special,M,0.0,3.0,27715.5,129150.0,Agriculture,0
46686,,0.5164458378130116,0.3807996826489149,-14030,-288,-387,1227901.5,1,3.0,,Incomplete higher,F,0.0,0.0,52155.0,202500.0,Medicine,0
16381,,0.5055997504815191,0.5602843280409464,-11989,-4269,-960,161730.0,0,1.0,Laborers,Secondary / secondary special,M,0.0,3.0,13095.0,180000.0,Self-employed,1
204210,0.7369673061397857,0.1008097493049954,0.8245949709919925,-19854,-3397,-713,755190.0,0,1.0,,Secondary / secondary special,F,0.0,1.0,36328.5,162000.0,Business Entity Type 3,0
29964,0.8104850694293121,0.5932876579583403,0.1176137317080569,-13103,-98,-2871,244584.0,1,3.0,Laborers,Higher education,M,0.0,2.0,16474.5,135000.0,Business Entity Type 3,1
129080,0.5505593882231421,0.6933904694866627,0.191821602413606,-19816,-3042,-1339,117162.0,0,2.0,Cooking staff,Secondary / secondary special,F,0.0,6.0,12429.0,180000.0,Self-employed,1
269899,0.1748812356064082,0.5847705457103021,0.3672910183026313,-12417,-4038,-2054,269550.0,0,2.0,Core staff,Secondary / secondary special,F,0.0,0.0,21739.5,67500.0,Kindergarten,1
278510,,0.6709961422559503,0.2970866116472028,-13263,-4939,-5269,400500.0,0,2.0,Managers,Higher education,M,0.0,4.0,31770.0,337500.0,Police,1
193358,0.4844591260319707,0.6636463780506391,0.5262949398096192,-11978,-4100,-283,879480.0,0,2.0,High skill tech staff,Higher education,M,0.0,1.0,34209.0,405000.0,Business Entity Type 3,0
68252,,0.4663548590350746,,-13125,-3368,-474,458725.5,1,3.0,Laborers,Secondary / secondary special,M,,,27873.0,90000.0,Housing,1
291177,0.1799286103363318,0.286728990219089,0.4365064990977374,-13882,-4484,-2406,180000.0,0,1.0,Laborers,Secondary / secondary special,M,0.0,2.0,9000.0,135000.0,Business Entity Type 3,0
212980,,0.6078381205155402,0.4258928980051529,-8906,-1592,-1055,269550.0,0,2.0,Core staff,Higher education,F,0.0,0.0,19300.5,225000.0,School,0
103090,0.137998658864823,0.6508940043956839,0.6279908192952864,-15642,-1230,365243,1024740.0,2,4.0,,Secondary / secondary special,M,0.0,6.0,49428.0,405000.0,XNA,1
3768,,0.3034466175524492,0.4776491548517548,-14881,-4318,-658,482593.5,2,3.0,Drivers,Lower secondary,M,0.0,1.0,38259.0,157500.0,Self-employed,1
9590,,0.312323076912706,0.1510075350878296,-10895,-733,-1861,222547.5,2,4.0,Cooking staff,Secondary / secondary special,F,0.0,3.0,17842.5,112500.0,Business Entity Type 2,1
207304,0.7888031420612888,0.0795543005657141,0.1664055461839363,-15500,-415,-5811,604152.0,1,3.0,Laborers,Higher education,F,0.0,0.0,29065.5,153000.0,Business Entity Type 3,1
